census_tract_GEOID,total-households,total-renter-occupied-households,total-owner-occupied-households,total-owner-occupied-households-mortgage,median-gross-rent,median-household-income,median-property-value,median-monthly-housing-cost,pct-white,pct-af-am,pct-hispanic,pct-am-indian,pct-asian,pct-nh-pi,pct-multiple,pct-other,pct-below-poverty-level,households-children,single-parent-household,older-adult-alone,level-of-education,immigrant-status,english-fluency,drive-to-work,public-transport-to-work,vacant-properties,live-in-mobile-home,pct-renter-occupied,pct-owner-occupied,pct-owner-occupied-mortgage,pct-owner-occupied-without-mortgage,median-house-age,pct-non-white,pct-without-health-insurance,total-evictions,avg-evictions,total-foreclosure-sales,avg-foreclosure-sales,total-lien-foreclosures,avg-lien-foreclosures,total-evictions-2017,eviction-filings-2017,eviction-rate-2017,total-evictions-2018,eviction-filings-2018,eviction-rate-2018,total-evictions-2019,eviction-filings-2019,eviction-rate-2019,foreclosure-sales-2017,foreclosure-sales-2018,foreclosure-sales-2019,lien-foreclosures-2017,lien-foreclosures-2018,lien-foreclosures-2019,avg-foreclosure-rate,foreclosure-rate-2017,foreclosure-rate-2018,foreclosure-rate-2019,avg-lien-foreclosure-rate,lien-foreclosure-rate-2017,lien-foreclosure-rate-2018,lien-foreclosure-rate-2019,avg-eviction-rate,ratio-to-mean-foreclosure-rate,ratio-to-mean-eviction-rate,avg-housing-loss-rate,evictions-pct-total-housing-loss,housing-loss-index,county_GEOID,county,state
12086007704,2079,1376,703,422,1452,53815,369200,2544,1842,91,1500,0,49,0,80,17,-888888888,245,36,404,630,1410,1210,1894,154,447,8,66.18566619,33.81433381,20.2982203,13.51611352,38,-1742,11.98129749,9,4.5,21,7,7,2.333333333,8,10,0.8,1,2,0.5,0,1,0,6,11,4,1,5,1,1.658767773,1.421800948,2.606635071,0.9478672986,0.3319108582,0.1422475107,0.7112375533,0.1422475107,0.3270348837,0.712471942,0.2240803551,0.6395995551,0.3913043478,0.3554171133,12086,Miami-Dade County,Florida
12086006802,1580,410,1170,550,-666666666,131900,992700,4001,1510,14,787,0,25,0,31,0,-888888888,356,74,429,108,1033,1185,1119,6,394,0,25.94936709,74.05063291,34.81012658,39.24050633,45,-1410,1.408855664,4,4,35,11.66666667,1,1,4,4,1,0,0,0,0,3,0,14,7,14,1,0,0,2.121212121,2.545454545,1.272727273,2.545454545,0.08547008547,0.08547008547,0,0,0.9756097561,0.9111004834,0.6684760294,1.631944444,0.2553191489,0.9068501985,12086,Miami-Dade County,Florida
12086007705,2181,1138,1043,465,1340,58821,235800,2125,2026,15,1542,0,12,0,47,81,-888888888,184,47,705,393,1518,1245,1992,238,71,19,52.17790005,47.82209995,21.32049519,26.50160477,45,-1926,6.085417128,3,1,9,3,,,1,2,0.5,1,2,0.5,1,1,1,6,2,1,,,,0.6451612903,1.290322581,0.4301075269,0.2150537634,,,,,0.08787346221,0.2771089028,0.06020983569,0.2495321273,0.25,0.1386617418,12086,Miami-Dade County,Florida
12086007804,3483,2295,1188,706,1638,54566,256100,1783,2801,137,2386,0,388,0,126,31,-888888888,345,45,777,1271,2088,2107,2639,658,828,43,65.89147287,34.10852713,20.26988229,13.83864485,32,-2701,11.61892072,7,2.333333333,13,4.333333333,2,2,2,9,0.2222222222,3,6,0.5,2,9,0.2222222222,5,6,2,0,0,2,0.6137865911,0.7082152975,0.8498583569,0.283286119,0.1683501684,0,0,0.1683501684,0.1016702977,0.2636328797,0.06966326087,0.2221481728,0.35,0.1234448362,12086,Miami-Dade County,Florida
12086007805,1545,464,1081,628,1687,103125,611900,2782,1406,17,956,0,41,0,62,19,-888888888,387,32,146,316,1449,1662,1750,136,236,0,30.03236246,69.96763754,40.64724919,29.32038835,53,-1306,4.291373239,2,1,24,8,5,1.666666667,1,4,0.25,1,3,0.3333333333,0,0,0,13,7,4,1,1,3,1.27388535,2.070063694,1.114649682,0.6369426752,0.15417823,0.09250693802,0.09250693802,0.2775208141,0.2155172414,0.5471577061,0.1476698125,0.8241758242,0.1111111111,0.4579837337,12086,Miami-Dade County,Florida
12086000133,2679,459,2220,1265,2020,114926,566600,3306,2526,0,647,0,48,0,105,0,-888888888,388,218,322,337,1783,2547,2637,61,1204,0,17.13325868,82.86674132,47.21911161,35.64762971,29,-2426,3.104550297,34,11.33333333,44,14.66666667,4,1.333333333,6,20,0.3,16,36,0.4444444444,12,30,0.4,18,8,18,1,1,2,1.15942029,1.422924901,0.6324110672,1.422924901,0.06006006006,0.04504504505,0.04504504505,0.09009009009,2.469135802,0.4979928108,1.69182205,1.50812065,0.4358974359,0.8380429341,12086,Miami-Dade County,Florida
12086000215,1208,718,490,340,1032,37306,257700,1543,177,928,160,0,63,0,6,34,-888888888,203,61,188,376,1178,679,1315,390,98,0,59.43708609,40.56291391,28.14569536,12.41721854,59,-77,27.8532285,49,16.33333333,21,7,4,2,21,45,0.4666666667,13,24,0.5416666667,15,19,0.7894736842,7,8,6,1,3,0,2.058823529,2.058823529,2.352941176,1.764705882,0.4081632653,0.2040816327,0.612244898,0,2.274837512,0.8843034104,1.558691206,2.20541903,0.7,1.22552253,12086,Miami-Dade County,Florida
12086000216,1080,228,852,654,1228,58529,222500,1546,189,795,206,0,45,0,16,35,-888888888,191,36,40,761,1502,1025,2080,303,48,0,21.11111111,78.88888889,60.55555556,18.33333333,64,-89,21.29592249,20,6.666666667,41,13.66666667,1,1,12,13,0.9230769231,7,10,0.7,1,9,0.1111111111,20,12,9,1,0,0,2.089704383,3.058103976,1.834862385,1.376146789,0.117370892,0.117370892,0,0,2.923976608,0.8975673176,2.00347348,2.305366591,0.3278688525,1.281062084,12086,Miami-Dade County,Florida
12086000217,1702,987,715,593,1195,38623,189400,1645,350,1250,335,0,0,0,54,48,-888888888,255,9,219,601,2137,1136,1921,381,94,0,57.99059929,42.00940071,34.8413631,7.168037603,62,-250,26.8907563,50,16.66666667,51,17,5,1.666666667,23,39,0.5897435897,14,33,0.4242424242,13,25,0.52,23,23,5,1,2,2,2.866779089,3.878583474,3.878583474,0.8431703204,0.2331002331,0.1398601399,0.2797202797,0.2797202797,1.68861871,1.231335512,1.157021159,2.130801688,0.495049505,1.184058649,12086,Miami-Dade County,Florida
12086000218,945,416,529,416,1027,39950,202300,1554,164,728,200,0,13,0,16,24,-888888888,189,18,82,444,1368,604,1241,176,87,10,44.02116402,55.97883598,44.02116402,11.95767196,63,-64,23.70255616,18,6,15,5,1,1,12,14,0.8571428571,2,9,0.2222222222,4,15,0.2666666667,11,1,3,0,0,1,1.201923077,2.644230769,0.2403846154,0.7211538462,0.1890359168,0,0,0.1890359168,1.442307692,0.5162485569,0.9882518223,1.322115385,0.5454545455,0.7346822394,12086,Miami-Dade County,Florida
12086000219,1608,1288,320,253,1086,33125,207300,1484,465,916,535,5,26,0,66,130,-888888888,254,14,294,477,1272,1239,1530,275,247,10,80.09950249,19.90049751,15.73383085,4.166666667,62,-365,36.81827131,73,24.33333333,25,8.333333333,4,1.333333333,27,40,0.675,30,41,0.7317073171,16,24,0.6666666667,10,11,4,2,1,1,3.293807642,3.95256917,4.347826087,1.581027668,0.4166666667,0.625,0.3125,0.3125,1.889233954,1.414752303,1.294480303,2.119835605,0.7448979592,1.17796494,12086,Miami-Dade County,Florida
12086000220,1425,1001,424,268,1132,40511,216400,1569,361,924,398,0,10,0,25,105,-888888888,155,58,145,305,1241,1014,1711,244,224,0,70.24561404,29.75438596,18.80701754,10.94736842,60,-261,31.73716985,30,10,28,9.333333333,,,11,18,0.6111111111,13,23,0.5652173913,6,17,0.3529411765,18,5,5,,,,3.482587065,6.71641791,1.865671642,1.865671642,,,,,0.999000999,1.495836615,0.6845034267,1.523509325,0.5172413793,0.8465942199,12086,Miami-Dade County,Florida
12086000307,1153,276,877,515,1353,44181,216200,1400,373,684,357,0,35,0,28,33,-888888888,176,19,153,599,1889,1098,1690,113,85,54,23.93755421,76.06244579,44.66608846,31.39635733,65,-273,25.09388116,25,8.333333333,47,15.66666667,4,2,11,13,0.8461538462,7,14,0.5,7,10,0.7,11,20,16,0,2,2,3.042071197,2.13592233,3.883495146,3.106796117,0.228050171,0,0.228050171,0.228050171,3.019323671,1.306626768,2.068804137,3.034134008,0.3472222222,1.686028612,12086,Miami-Dade County,Florida
12086000308,1323,181,1142,871,1220,62757,283500,1948,482,771,397,0,26,0,19,25,-888888888,198,0,127,555,1878,1492,2021,195,83,0,13.68102797,86.31897203,65.83522298,20.48374906,65,-382,19.57401866,18,6,63,21,3,1,8,15,0.5333333333,4,8,0.5,6,12,0.5,23,29,11,1,1,1,2.411021814,2.640642939,3.329506315,1.262916188,0.08756567426,0.08756567426,0.08756567426,0.08756567426,3.314917127,1.035579195,2.271341205,2.566539924,0.2222222222,1.426192692,12086,Miami-Dade County,Florida
12086000409,1303,821,482,279,1305,46680,171000,1255,265,1010,328,0,28,0,0,0,-888888888,95,47,71,673,1018,1560,2007,221,28,0,63.00844206,36.99155794,21.41212586,15.57943208,59,-165,24.48448448,43,14.33333333,56,18.66666667,6,2,20,22,0.9090909091,11,28,0.3928571429,12,26,0.4615384615,23,24,9,2,3,1,6.690561529,8.243727599,8.602150538,3.225806452,0.4149377593,0.4149377593,0.622406639,0.2074688797,1.745838408,2.873721955,1.196227405,3,0.4343434343,1.667060791,12086,Miami-Dade County,Florida
12086000412,2083,1079,1004,607,855,33708,186700,1383,574,1385,859,0,0,0,18,106,-888888888,352,152,313,215,1346,3689,2135,160,128,0,51.80028805,48.19971195,29.14066251,19.05904945,58,-474,18.2160804,78,26,112,37.33333333,23,7.666666667,33,43,0.7674418605,24,40,0.6,21,35,0.6,40,38,34,6,8,9,6.150466776,6.589785832,6.26029654,5.601317957,0.7636122178,0.5976095618,0.796812749,0.8964143426,2.409638554,2.641741105,1.651055253,3.756425465,0.4105263158,2.087396535,12086,Miami-Dade County,Florida
12086000410,1092,314,778,599,1349,44009,177500,1226,343,722,343,0,9,0,18,0,-888888888,124,37,108,391,1685,1049,1825,188,21,0,28.75457875,71.24542125,54.85347985,16.39194139,65,-243,19.12691269,22,7.333333333,39,13,3,1,11,16,0.6875,7,20,0.35,4,12,0.3333333333,18,14,7,1,1,1,2.170283806,3.005008347,2.337228715,1.168614357,0.1285347044,0.1285347044,0.1285347044,0.1285347044,2.335456476,0.9321776947,1.600226588,2.227090179,0.3606557377,1.237564905,12086,Miami-Dade County,Florida
12086000411,1655,1223,432,259,1046,31120,171600,1224,349,1218,444,8,9,0,8,63,-888888888,106,8,220,407,1478,1739,1694,326,162,0,73.89728097,26.10271903,15.64954683,10.45317221,58,-249,26.9145394,181,60.33333333,35,11.66666667,13,4.333333333,67,80,0.8375,55,87,0.632183908,59,93,0.6344086022,16,8,11,3,2,8,4.504504505,6.177606178,3.088803089,4.247104247,1.00308642,0.6944444444,0.462962963,1.851851852,4.933224312,1.934769366,3.380185755,4.858299595,0.837962963,2.699693588,12086,Miami-Dade County,Florida
12086000413,1276,399,877,595,1217,51510,186000,1389,297,915,259,0,12,0,33,19,-888888888,247,6,135,580,1148,1652,1832,227,188,0,31.26959248,68.73040752,46.63009404,22.10031348,61,-197,23.79788101,81,27,66,22,4,1.333333333,33,57,0.5789473684,27,50,0.54,21,55,0.3818181818,26,19,21,2,1,1,3.697478992,4.369747899,3.193277311,3.529411765,0.1520334474,0.228050171,0.1140250855,0.1140250855,6.766917293,1.588136737,4.636610053,4.929577465,0.5510204082,2.739301768,12086,Miami-Dade County,Florida
12086000414,1714,1224,490,291,996,30000,207300,1285,191,1484,155,6,0,0,0,33,-888888888,206,87,259,363,1089,2359,1475,179,218,48,71.41190198,28.58809802,16.97782964,11.61026838,47,-91,23.28913601,77,25.66666667,26,8.666666667,2,1,30,69,0.4347826087,29,63,0.4603174603,18,65,0.2769230769,16,6,4,0,1,1,2.978235968,5.498281787,2.06185567,1.374570447,0.2040816327,0,0.2040816327,0.2040816327,2.096949891,1.279208337,1.436804755,2.266226623,0.7475728155,1.259312515,12086,Miami-Dade County,Florida
12086000504,1617,924,693,357,1045,21526,167100,1300,795,676,894,0,11,0,15,120,-888888888,89,107,306,121,1218,2239,1302,58,67,21,57.14285714,42.85714286,22.07792208,20.77922078,63,-695,18.17810458,47,15.66666667,44,14.66666667,10,3.333333333,18,28,0.6428571429,18,34,0.5294117647,11,22,0.5,18,11,15,1,5,4,4.108309991,5.042016807,3.081232493,4.201680672,0.481000481,0.1443001443,0.7215007215,0.5772005772,1.695526696,1.764596374,1.161754427,2.367941712,0.5164835165,1.315834261,12086,Miami-Dade County,Florida
12086000505,1857,1099,758,476,1177,30969,125000,1220,1721,84,1777,0,9,0,0,43,-888888888,496,107,271,587,2365,394,2305,31,86,0,59.1814755,40.8185245,25.63274098,15.18578352,46,-1621,22.70523034,45,15,9,3,,,15,17,0.8823529412,16,25,0.64,14,33,0.4242424242,4,4,1,,,,0.6302521008,0.8403361345,0.8403361345,0.2100840336,,,,,1.364877161,0.2707051256,0.9351973569,1.142857143,0.8333333333,0.6350707773,12086,Miami-Dade County,Florida
12086000607,1456,505,951,404,1062,34044,248500,1868,1383,36,1416,0,18,0,8,11,-888888888,163,81,295,216,2139,216,1452,14,68,0,34.68406593,65.31593407,27.74725275,37.56868132,61,-1283,17.67575959,15,5,39,13,1,1,7,10,0.7,6,8,0.75,2,12,0.1666666667,12,14,13,0,1,0,3.217821782,2.97029703,3.465346535,3.217821782,0.1051524711,0,0.1051524711,0,0.9900990099,1.382114948,0.6784038912,1.98019802,0.2777777778,1.100370159,12086,Miami-Dade County,Florida
12086000608,2272,1511,761,420,953,28024,263200,2054,2217,44,2252,0,0,0,0,11,-888888888,168,215,365,386,2398,427,2559,45,146,121,66.50528169,33.49471831,18.48591549,15.00880282,57,-2117,28.9017341,36,12,25,8.333333333,4,2,13,19,0.6842105263,13,16,0.8125,10,24,0.4166666667,13,5,7,2,2,0,1.984126984,3.095238095,1.19047619,1.666666667,0.2628120894,0.2628120894,0.2628120894,0,0.7941760424,0.8522198399,0.5441598386,1.052994994,0.5901639344,0.5851355557,12086,Miami-Dade County,Florida
12086000709,2084,1166,918,382,1061,33061,263300,1899,2019,0,2084,0,0,0,14,51,-888888888,273,45,194,230,2875,579,1930,70,28,481,55.95009597,44.04990403,18.33013436,25.71976967,53,-1919,21.53432032,52,17.33333333,25,8.333333333,6,2,18,28,0.6428571429,13,19,0.6842105263,21,46,0.4565217391,14,9,2,1,3,2,2.181500873,3.664921466,2.356020942,0.5235602094,0.2178649237,0.1089324619,0.3267973856,0.2178649237,1.486563751,0.9369956355,1.018575539,1.658053402,0.6753246753,0.9213586051,12086,Miami-Dade County,Florida
12086000710,2078,1905,173,33,982,25115,24000,-666666666,1917,36,2078,0,0,0,0,125,-888888888,208,178,309,180,1645,350,1674,235,162,255,91.6746872,8.325312801,1.588065448,6.737247353,51,-1817,28.88394512,43,14.33333333,8,2.666666667,,,16,26,0.6153846154,11,16,0.6875,16,47,0.3404255319,4,2,2,,,,8.080808081,12.12121212,6.060606061,6.060606061,,,,,0.7524059493,3.470858984,0.515539475,0.8771929825,0.8431372549,0.4874446756,12086,Miami-Dade County,Florida
12086000711,1904,1330,574,313,1131,30469,262700,1438,1652,111,1787,0,0,0,56,85,-888888888,273,69,169,390,2301,435,1731,51,63,22,69.85294118,30.14705882,16.43907563,13.70798319,54,-1552,23.17817014,46,15.33333333,21,7,2,1,8,16,0.5,20,29,0.6896551724,18,50,0.36,8,9,4,1,1,0,2.236421725,2.555910543,2.875399361,1.277955272,0.1742160279,0.1742160279,0.1742160279,0,1.152882206,0.9605851742,0.7899409721,1.35930209,0.6865671642,0.7553464054,12086,Miami-Dade County,Florida
12086008304,2426,547,1879,1128,1215,45991,208900,1553,567,1768,678,0,14,0,17,60,-888888888,494,74,337,635,1450,6112,3191,430,173,0,22.54740313,77.45259687,46.49629019,30.95630668,51,-467,13.08167914,46,15.33333333,110,36.66666667,27,9,17,25,0.68,18,27,0.6666666667,11,21,0.5238095238,47,35,28,4,14,9,3.250591017,4.166666667,3.102836879,2.482269504,0.4789781799,0.2128791911,0.7450771687,0.4789781799,2.8031688,1.396189951,1.920697428,3.104477612,0.2948717949,1.725117634,12086,Miami-Dade County,Florida
12086000501,1707,751,956,599,1231,38025,215500,1621,650,959,680,0,17,0,22,59,-888888888,215,32,224,1227,925,4076,2152,31,107,8,43.99531342,56.00468658,35.09080258,20.91388401,53,-550,21.45783303,65,21.66666667,55,18.33333333,6,2,25,40,0.625,18,33,0.5454545455,22,50,0.44,14,23,18,1,2,3,3.06065665,2.337228715,3.839732888,3.005008347,0.2092050209,0.1046025105,0.2092050209,0.3138075314,2.885042166,1.314609569,1.97679607,2.962962963,0.5416666667,1.646479793,12086,Miami-Dade County,Florida
12086008414,2076,466,1610,995,1801,89750,416000,2606,1743,138,1239,0,142,0,53,0,-888888888,426,78,134,616,2313,2015,2955,86,178,0,22.44701349,77.55298651,47.92870906,29.62427746,43,-1643,6.873479319,18,6,67,22.33333333,1,1,10,10,1,4,12,0.3333333333,4,8,0.5,35,18,14,0,1,0,2.244556114,3.51758794,1.809045226,1.407035176,0.06211180124,0,0.06211180124,0,1.287553648,0.964079047,0.882216219,1.939310974,0.2117647059,1.077649762,12086,Miami-Dade County,Florida
12086008804,2196,619,1577,906,1222,56042,297400,1596,2150,19,2077,0,0,0,0,27,-888888888,331,8,190,474,3194,484,3259,32,107,0,28.18761384,71.81238616,41.2568306,30.55555556,48,-2050,14.00815217,7,3.5,36,12,1,1,4,7,0.5714285714,0,7,0,3,9,0.3333333333,10,13,13,0,1,0,1.324503311,1.103752759,1.434878587,1.434878587,0.0634115409,0,0.0634115409,0,0.5654281099,0.5688990719,0.3874245162,1.016393443,0.2258064516,0.564796552,12086,Miami-Dade County,Florida
12086008904,0,0,0,0,-666666666,-666666666,-666666666,-666666666,0,0,0,0,0,0,0,0,-888888888,0,0,0,2774,54,1922,267,18,0,0,,,,,666668687,100,10.52631579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12086,Miami-Dade County,Florida
12086009015,2285,1221,1064,608,1390,47463,144900,1027,2144,27,2181,0,36,0,48,30,-888888888,166,89,366,364,2807,395,3005,137,299,8,53.43544858,46.56455142,26.6083151,19.95623632,42,-2044,10.90909091,8,2.666666667,56,18.66666667,2,1,2,4,0.5,4,4,1,2,6,0.3333333333,22,23,11,1,0,1,3.070175439,3.618421053,3.782894737,1.809210526,0.09398496241,0.09398496241,0,0.09398496241,0.2184002184,1.318698068,0.1496451936,1.166393293,0.125,0.6481495085,12086,Miami-Dade County,Florida
12086009306,2476,1010,1466,788,1333,33750,257800,1603,2257,113,2324,0,0,0,41,65,-888888888,436,220,524,339,2941,585,2723,26,65,0,40.79159935,59.20840065,31.82552504,27.38287561,53,-2157,15.77081265,32,10.66666667,53,17.66666667,1,1,13,16,0.8125,13,15,0.8666666667,6,19,0.3157894737,16,21,16,0,1,0,2.241962775,2.030456853,2.664974619,2.030456853,0.06821282401,0,0.06821282401,0,1.056105611,0.9629651592,0.7236308173,1.575824991,0.3764705882,0.8756653516,12086,Miami-Dade County,Florida
12086011500,1664,269,1395,692,-666666666,75556,421400,2463,1546,62,1181,0,34,0,0,22,-888888888,346,113,97,323,1959,1893,2615,101,189,150,16.16586538,83.83413462,41.58653846,42.24759615,32,-1446,24.92858217,19,6.333333333,54,18,6,3,8,11,0.7272727273,3,5,0.6,8,14,0.5714285714,16,18,20,0,3,3,2.601156069,2.312138728,2.601156069,2.89017341,0.2150537634,0,0.2150537634,0.2150537634,2.354399009,1.117245432,1.613205783,2.532084634,0.2602739726,1.407046337,12086,Miami-Dade County,Florida
12086009006,3316,1174,2142,1164,1468,51690,262400,1778,3201,35,3067,0,63,0,17,0,-888888888,488,168,542,757,5349,530,4152,208,158,11,35.40410133,64.59589867,35.10253317,29.4933655,42,-3101,10.80714009,16,5.333333333,71,23.66666667,1,1,5,9,0.5555555556,6,14,0.4285714286,5,15,0.3333333333,29,21,21,0,0,1,2.033218786,2.491408935,1.804123711,1.804123711,0.0466853408,0,0,0.0466853408,0.4542873367,0.8733056916,0.3112721999,1.24037639,0.183908046,0.6892609485,12086,Miami-Dade County,Florida
12086009017,1902,715,1187,530,1281,42402,85600,1192,1691,76,1784,0,74,0,0,61,-888888888,294,103,148,545,2578,508,2843,69,62,836,37.59200841,62.40799159,27.86540484,34.54258675,44,-1591,13.05293691,17,5.666666667,14,4.666666667,4,2,7,9,0.7777777778,7,16,0.4375,3,9,0.3333333333,4,3,7,2,0,2,0.8805031447,0.7547169811,0.5660377358,1.320754717,0.1684919966,0.1684919966,0,0.1684919966,0.7925407925,0.3781926535,0.5430393852,0.8299866131,0.5483870968,0.4612127131,12086,Miami-Dade County,Florida
12086009305,1931,442,1489,890,1470,90074,402400,2067,1791,24,1542,0,36,0,49,31,-888888888,415,35,229,636,2006,651,2561,43,28,0,22.88969446,77.11030554,46.09010875,31.02019679,54,-1691,9.886264217,5,5,30,10,1,1,5,5,1,0,0,0,0,0,0,13,6,11,0,0,1,1.123595506,1.460674157,0.6741573034,1.235955056,0.06715916723,0,0,0.06715916723,1.131221719,0.4826053925,0.7750994685,1.126126126,0.3333333333,0.62577357,12086,Miami-Dade County,Florida
12086009400,1476,292,1184,843,1662,58469,184100,1467,423,1020,437,0,0,0,20,13,-888888888,221,87,132,566,1076,3389,2017,140,138,0,19.78319783,80.21680217,57.11382114,23.10298103,63,-323,18.27467002,28,9.333333333,72,24,4,1.333333333,11,20,0.55,5,14,0.3571428571,12,17,0.7058823529,32,18,22,2,1,1,2.846975089,3.795966785,2.135231317,2.609727165,0.1126126126,0.1689189189,0.08445945946,0.08445945946,3.196347032,1.222829322,2.190098407,2.936857562,0.28,1.631973363,12086,Miami-Dade County,Florida
12086010500,3528,1357,2171,1661,1010,54051,253500,1854,2250,1130,2165,0,48,0,79,21,-888888888,895,66,282,818,3228,4005,4482,317,340,17,38.46371882,61.53628118,47.08049887,14.45578231,19,-2150,16.66145671,99,33,119,39.66666667,12,4,32,49,0.6530612245,39,64,0.609375,28,56,0.5,56,35,28,2,5,5,2.388119607,3.371462974,2.107164359,1.685731487,0.1842468908,0.09212344542,0.2303086135,0.2303086135,2.43183493,1.025742266,1.666263942,2.407775569,0.4541284404,1.337969414,12086,Miami-Dade County,Florida
12086006403,1355,719,636,309,1070,37894,419400,2604,1246,8,1254,0,27,0,43,31,-888888888,115,57,180,318,1382,598,1261,167,168,0,53.06273063,46.93726937,22.80442804,24.13284133,76,-1146,17.7112479,27,9,8,4,6,2,10,15,0.6666666667,13,18,0.7222222222,4,13,0.3076923077,6,2,0,1,1,4,1.294498382,1.941747573,0.6472491909,0,0.3144654088,0.1572327044,0.1572327044,0.6289308176,1.251738526,0.5560113907,0.8576761295,1.26459144,0.6923076923,0.702716935,12086,Miami-Dade County,Florida
12086006601,2895,1911,984,562,1191,48713,506300,2516,2673,40,2422,0,146,0,17,19,-888888888,514,145,538,590,2551,1139,2730,264,219,46,66.01036269,33.98963731,19.41278066,14.57685665,67,-2573,12.00926936,34,11.33333333,57,19,9,4.5,12,18,0.6666666667,10,18,0.5555555556,12,26,0.4615384615,16,19,22,5,4,0,3.380782918,2.846975089,3.380782918,3.914590747,0.4573170732,0.5081300813,0.406504065,0,0.5930577359,1.45210982,0.4063560025,1.226580402,0.3736263736,0.681594698,12086,Miami-Dade County,Florida
12086007001,3738,2440,1298,597,1699,49925,305300,1942,3159,199,2903,53,181,0,62,84,-888888888,455,103,412,1188,3251,1144,3493,321,578,0,65.27554842,34.72445158,15.97110754,18.75334403,36,-3059,13.62561576,28,9.333333333,34,11.33333333,3,3,13,25,0.52,6,15,0.4,9,15,0.6,8,15,11,0,0,3,1.898380793,1.340033501,2.512562814,1.842546064,0.2311248074,0,0,0.2311248074,0.3825136612,0.8153902388,0.2620937438,0.6804961036,0.4516129032,0.3781427908,12086,Miami-Dade County,Florida
12086007200,1070,749,321,209,1069,42759,344200,1801,371,671,243,10,0,0,6,12,-888888888,98,37,227,151,332,2162,1091,176,171,10,70,30,19.53271028,10.46728972,58,-271,17.13091922,136,45.33333333,23,7.666666667,4,1.333333333,54,78,0.6923076923,45,81,0.5555555556,37,51,0.7254901961,12,8,3,1,1,2,3.668261563,5.741626794,3.827751196,1.435406699,0.4153686397,0.3115264798,0.3115264798,0.6230529595,6.052514464,1.575587302,4.147109857,5.532359081,0.8553459119,3.074259635,12086,Miami-Dade County,Florida
12086007501,945,45,900,532,3501,158750,858400,3788,920,18,537,0,0,0,0,7,-888888888,327,26,98,120,693,989,939,10,108,0,4.761904762,95.23809524,56.2962963,38.94179894,65,-820,1.779230211,1,1,8,2.666666667,,,0,1,0,0,0,0,1,1,1,3,4,1,,,,0.5012531328,0.5639097744,0.7518796992,0.1879699248,,,,,2.222222222,0.2152976438,1.522639845,0.6354708261,0.2727272727,0.3531228326,12086,Miami-Dade County,Florida
12086007604,2486,1257,1229,800,1233,80058,674100,2817,2220,50,1349,0,162,0,54,0,-888888888,543,57,388,671,1338,2255,2113,430,187,0,50.56315366,49.43684634,32.18020917,17.25663717,54,-2120,6.893156081,9,3,17,5.666666667,3,1,2,6,0.3333333333,3,11,0.2727272727,4,8,0.5,3,7,7,1,1,1,0.7083333333,0.375,0.875,0.875,0.08136696501,0.08136696501,0.08136696501,0.08136696501,0.2386634845,0.3042424829,0.1635293389,0.421325555,0.3461538462,0.2341251043,12086,Miami-Dade County,Florida
